VENUE,CATEGORY,TOP_LEVEL_CATEGORY,NEIGHBORHOOD,NEIGHBORHOOD_LAT,NEIGHBORHOOD_LNG
11,Bleacher's Sports Pub,Sports Bar,Nightlife Spot,Greenwood Neighborhood,47.69059336,-122.35530169
12,Rainy Day Brewing Company,Brewery,Nightlife Spot,Greenwood Neighborhood,47.69059336,-122.35530169
14,Shanghai Room,Lounge,Nightlife Spot,Greenwood Neighborhood,47.69059336,-122.35530169
15,Luso Food and Wine,Portuguese Restaurant,Nightlife Spot,Greenwood Neighborhood,47.69059336,-122.35530169
0,Goofy's,Rock Club,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
1,Crown Hill Pub,Bar,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
2,Goofys,Karaoke Bar,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
3,La-chanda's,Other Nightlife,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
4,Centerfolds,Strip Club,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
5,Animal House,Wine Bar,Nightlife Spot,Crown Hill Neighborhood,47.69060735,-122.37680574
0,Ballard Station Public House,Pub,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
1,Cloudburst on Shilshole,Brewery,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
2,The Matador,Mexican Restaurant,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
3,Skål Beer Hall,Beer Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
4,Kangaroo & Kiwi,Pub,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
5,The Market Arms,Pub,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
6,Ballard Smoke Shop,Dive Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
7,HAZELWOOD,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
8,Billy Beach Sushi and Bar,Sushi Restaurant,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
9,Sunset Tavern,Rock Club,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
10,The Ember Room,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
11,Jones Brothers & Co.,Cocktail Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
12,Pie Bar,Dessert Shop,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
13,GROG,Cocktail Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
14,Hotel Albatross,Cocktail Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
15,Locust Cider Taproom,Brewery,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
16,Shingletown,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
17,Betty's Room,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
18,Hazlewood,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
19,Incognito,Hookah Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
20,Ballard Beer Company,Beer Garden,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
21,Paint Nite,Nightlife Spot,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
22,Bogarting,Brewery,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
23,Little Tin Goods & Apothecary Cabinet,Cocktail Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
24,Cycle Saloon Pontoon,Boat or Ferry,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
25,Schott Haus,Dive Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
26,Queen Of Norway,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
27,Manhattan Drugs,Bar,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
28,Moshi Moshi Sushi,Sushi Restaurant,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
29,Shingletown Saloon | Neighborhood Bar & Restaurant,American Restaurant,Nightlife Spot,Ballard Neighborhood,47.66867888,-122.38636968
0,Schilling Cider House,Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
1,The Masonry,Pizza Place,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
2,Red Door,Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
3,Salsa Con Todo,Salsa Club,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
4,Dreamland Bar & Diner,Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
5,Triangle Spirits,Cocktail Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
6,Google Seattle - The Distillery,Lounge,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
7,Red Star Taco Bar,Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
8,Fremont Tavern,Pizza Place,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
9,Google Lounge,Corporate Amenity,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
10,Barrel Thief,Cocktail Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
11,R&P,Cocktail Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
12,Atlas' Lookout,Cocktail Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
13,Chrome Lounge,Lounge,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
14,Überbar,Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
15,Wineteachocolate,Wine Bar,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
16,Tost,Concert Hall,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
17,High Dive,Music Venue,Nightlife Spot,Fremont Neighborhood,47.64958774,-122.34974947
0,Murphy's Pub,Pub,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
1,Changes in Wallingford,Pub,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
2,Changes Bar & Grill,Karaoke Bar,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
3,The Octopus Bar,Dive Bar,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
4,Bottleworks,Beer Store,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
5,Korochka Tavern,Cocktail Bar,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
6,Karochka Tavern,Russian Restaurant,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
7,SeaMonster Lounge,Lounge,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
8,Al's Tavern,Bar,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
9,The Grizzled Wizard,Bar,Nightlife Spot,Wallingford Neighborhood,47.66138563,-122.33371982
0,Toulouse Petit Kitchen & Lounge,Cajun / Creole Restaurant,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
1,Ozzie's,Dive Bar,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
2,T. S. McHugh's,Bar,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
3,Mecca Cafe / Diner & Dive Bar,Diner,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
4,The Masonry,Bar,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
5,Atlas Kitchen & Lounge,Sports Bar,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
6,The Tin Lizzie Lounge,Lounge,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
7,Agave Cocina & Tequila | Queen Anne,Mexican Restaurant,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
8,Phinneas Lab & Lounge,College Library,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
9,Limousine Time,Nightclub,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
10,The Vera Project,Art Gallery,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
11,Cabana at Expo,Lounge,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
12,Bubble Room,Bar,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
13,Procaccini's Family Italian Sithraunt,Other Nightlife,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
14,Club Kink,Other Nightlife,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
15,Northwest Court Beer Garden,Beer Garden,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
16,SIFF Lounge,Lounge,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
17,After Hour Escorts,Other Nightlife,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
18,Sitting Room,Lounge,Nightlife Spot,Queen Anne Neighborhood,47.62458195,-122.35671023
0,Rock Box,Karaoke Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
1,Lost Lake Cafe & Lounge,Diner,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
2,Comet Tavern,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
3,Capitol Cider,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
4,Wildrose,Gay Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
5,Oddfellows Cafe & Bar,Café,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
6,Linda's Tavern,Dive Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
7,Redhook Brewlab,Brewery,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
8,Wide Eyed Wines,Wine Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
9,Neighbours Nightclub,Gay Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
10,Friends Martini Bar,Cocktail Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
11,La Dive,Wine Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
12,R&M Dessert Bar,Dessert Shop,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
13,The Tin Table,New American Restaurant,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
14,Q Nightclub,Nightclub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
15,The Belmont,Lounge,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
16,TRIBE Seattle,Gay Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
17,Big Mario's Pizza,Pizza Place,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
18,Honeyhole,Sandwich Place,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
19,Saint John's Bar & Eatery,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
20,Quinn's Pub,Gastropub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
21,Bimbo's Cantina,Mexican Restaurant,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
22,The Rhino Room,Cocktail Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
23,Optimism Brewing Company,Brewery,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
24,Poquitos,Mexican Restaurant,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
25,Stout,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
26,The Cloud Room,Coworking Space,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
27,Unicorn,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
28,Vermillion Gallery & Bar,Wine Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
29,Via Tribunali,Pizza Place,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
30,Warehouse at 714 Pike,General Entertainment,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
31,Paul's Trucky!,Other Nightlife,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
32,Life On Mars,Cocktail Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
33,Sparks Alley,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
34,OnSite BAC,Other Nightlife,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
35,Yelps Geek Out,Nightclub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
36,LJ & VJ @ Neighbours Disco,Nightclub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
37,Black Barrel Lounge,Lounge,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
38,Vogue,Nightclub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
39,Boylston Court,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
40,Grim’s Provisions & Spirits,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
41,Queer/Bar,Gay Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
42,The Loft,Speakeasy,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
43,James' Lap,Speakeasy,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
44,Happy Hour For Hope,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
45,Cha Cha Lounge,Dive Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
46,R Place,Gay Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
47,Neumos,Nightclub,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
48,Barça,Bar,Nightlife Spot,Capitol Hill Neighborhood,47.61523365,-122.32079886
0,Two Doors Down,American Restaurant,Nightlife Spot,Central District,47.61916903,-122.30255012
1,The BottleNeck Lounge,Bar,Nightlife Spot,Central District,47.61916903,-122.30255012
2,summit on madison rooftop,Dive Bar,Nightlife Spot,Central District,47.61916903,-122.30255012
0,Ben Paris,Restaurant,Nightlife Spot,Central Business District,47.60974685,-122.33779322
1,Yard House,American Restaurant,Nightlife Spot,Central Business District,47.60974685,-122.33779322
2,Frolik Kitchen + Cocktails,Hotel Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
3,Elephant & Castle,Pub,Nightlife Spot,Central Business District,47.60974685,-122.33779322
4,Fog Room,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
5,Pike Brewing Company,Brewery,Nightlife Spot,Central Business District,47.60974685,-122.33779322
6,Deja Vu Showgirls Seattle,Strip Club,Nightlife Spot,Central Business District,47.60974685,-122.33779322
7,Hard Rock Cafe Seattle,Theme Restaurant,Nightlife Spot,Central Business District,47.60974685,-122.33779322
8,Musicquarium,Rock Club,Nightlife Spot,Central Business District,47.60974685,-122.33779322
9,Bar,Cocktail Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
10,Showbox Green Room,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
11,Kern's Music Shop,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
12,Triple Door,Music Venue,Nightlife Spot,Central Business District,47.60974685,-122.33779322
13,Hilton Hotel Bar,Hotel Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
14,Top Of The WAC,Lounge,Nightlife Spot,Central Business District,47.60974685,-122.33779322
15,RN74,French Restaurant,Nightlife Spot,Central Business District,47.60974685,-122.33779322
16,Redtrees Bar & Restaurant,Hotel Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
17,Il Bistro,Italian Restaurant,Nightlife Spot,Central Business District,47.60974685,-122.33779322
18,Radiator Whiskey,Cocktail Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
19,Can Can,Other Nightlife,Nightlife Spot,Central Business District,47.60974685,-122.33779322
20,Alibi Room,Lounge,Nightlife Spot,Central Business District,47.60974685,-122.33779322
21,The Taproom at Pike Place,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
22,Rachel's Ginger Beer,Cocktail Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
23,Blarney Stone Pub & Restaurant,Pub,Nightlife Spot,Central Business District,47.60974685,-122.33779322
24,Retro Restaurant And Lounge,Lounge,Nightlife Spot,Central Business District,47.60974685,-122.33779322
25,Navya Lounge,Lounge,Nightlife Spot,Central Business District,47.60974685,-122.33779322
26,Hostel Lounge,Speakeasy,Nightlife Spot,Central Business District,47.60974685,-122.33779322
27,The Forgery,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
28,The Green Room,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
29,2 on 10,Dive Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
30,Bunnarchy !,Other Nightlife,Nightlife Spot,Central Business District,47.60974685,-122.33779322
31,Campbells Soup Twist,Nightclub,Nightlife Spot,Central Business District,47.60974685,-122.33779322
32,Teamup4teamup,Other Nightlife,Nightlife Spot,Central Business District,47.60974685,-122.33779322
33,Inn At The Market Fourth Floor Deck,Other Nightlife,Nightlife Spot,Central Business District,47.60974685,-122.33779322
34,Paint Nite,Nightlife Spot,Nightlife Spot,Central Business District,47.60974685,-122.33779322
35,Brown Box Bar,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
36,The X-Bar at Ingeniux,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
37,Csf On Tap!,Brewery,Nightlife Spot,Central Business District,47.60974685,-122.33779322
38,Gibson's Bar and Grill,Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
39,Up's lounge,Lounge,Nightlife Spot,Central Business District,47.60974685,-122.33779322
42,The Nest Rooftop,Cocktail Bar,Nightlife Spot,Central Business District,47.60974685,-122.33779322
0,The Matador,Mexican Restaurant,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
1,Elliott Bay Brewery and Pub,Brewery,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
2,Talarico's,Pizza Place,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
3,Maharaja,Indian Restaurant,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
4,Mashiko,Sushi Restaurant,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
5,Shadowland,American Restaurant,Nightlife Spot,West Seattle Neighborhood,47.5611055,-122.38677905
